Start,End,Open,High,Low,Close,Volume,Market Cap
03/06/2023,04/06/2023,12.92908734,12.92908734,12.92908734,12.92908734,355.8167666,0
02/06/2023,03/06/2023,12.92908734,12.92908734,12.92908734,12.92908734,355.8167666,0
01/06/2023,02/06/2023,12.92908734,12.92908734,12.92908734,12.92908734,355.8167666,0
31/05/2023,01/06/2023,12.92908734,12.92908734,12.92908734,12.92908734,355.8167666,0
30/05/2023,31/05/2023,12.92908734,12.92908734,12.92908734,12.92908734,355.8167666,0
29/05/2023,30/05/2023,12.92908734,12.92908734,12.92908734,12.92908734,355.8167552,0
28/05/2023,29/05/2023,12.92908734,12.92908734,12.92908734,12.92908734,355.8167548,0
27/05/2023,28/05/2023,12.92908734,12.92908734,12.92908734,12.92908734,355.8167548,0
26/05/2023,27/05/2023,12.92908734,12.92908734,12.92908734,12.92908734,355.8167548,0
25/05/2023,26/05/2023,12.3659993,12.94009567,12.3659993,12.92908734,355.7682334,0
24/05/2023,25/05/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,0
23/05/2023,24/05/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,0
22/05/2023,23/05/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,0
21/05/2023,22/05/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,0
20/05/2023,21/05/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,0
19/05/2023,20/05/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,0
18/05/2023,19/05/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,0
17/05/2023,18/05/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,0
16/05/2023,17/05/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,0
15/05/2023,16/05/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,0
14/05/2023,15/05/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,0
13/05/2023,14/05/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,0
12/05/2023,13/05/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,0
11/05/2023,12/05/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,0
10/05/2023,11/05/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,0
09/05/2023,10/05/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,0
08/05/2023,09/05/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,0
07/05/2023,08/05/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,0
06/05/2023,07/05/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,0
05/05/2023,06/05/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,0
04/05/2023,05/05/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,0
03/05/2023,04/05/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,0
02/05/2023,03/05/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,0
01/05/2023,02/05/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,0
30/04/2023,01/05/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,0
29/04/2023,30/04/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,0
28/04/2023,29/04/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,0
27/04/2023,28/04/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,0
26/04/2023,27/04/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,0
25/04/2023,26/04/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,0
24/04/2023,25/04/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,0
23/04/2023,24/04/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,0
22/04/2023,23/04/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,0
21/04/2023,22/04/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,0
20/04/2023,21/04/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,0
19/04/2023,20/04/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,0
18/04/2023,19/04/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,0
17/04/2023,18/04/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,304611.6608
16/04/2023,17/04/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,0
15/04/2023,16/04/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,304611.6608
14/04/2023,15/04/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,304611.6608
13/04/2023,14/04/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,304611.6608
12/04/2023,13/04/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,304611.6608
11/04/2023,12/04/2023,12.3659993,12.3659993,12.3659993,12.3659993,0,304611.6608
10/04/2023,11/04/2023,12.3659993,12.3659993,12.3659993,12.3659993,78.4046631,304611.6608
09/04/2023,10/04/2023,12.344933,12.40551842,12.32172839,12.3659993,78.36745663,304603.5563
08/04/2023,09/04/2023,13.68636551,13.68636551,12.29337599,12.3472297,78.46347032,307876.7474
07/04/2023,08/04/2023,13.68636551,13.68636551,13.68636551,13.68636551,0,337136.2416
06/04/2023,07/04/2023,13.68636551,13.68636551,13.68636551,13.68636551,0,337136.2416
05/04/2023,06/04/2023,13.68636551,13.68636551,13.68636551,13.68636551,0,337136.2416
04/04/2023,05/04/2023,13.68636551,13.68636551,13.68636551,13.68636551,0,337136.2416
03/04/2023,04/04/2023,13.68636551,13.68636551,13.68636551,13.68636551,0,337136.2416
02/04/2023,03/04/2023,13.68636551,13.68636551,13.68636551,13.68636551,0,337136.2416
01/04/2023,02/04/2023,13.68636551,13.68636551,13.68636551,13.68636551,0,337136.2416
31/03/2023,01/04/2023,13.68636551,13.68636551,13.68636551,13.68636551,563.8800013,337136.2416
30/03/2023,31/03/2023,13.660785,13.91080876,13.5244876,13.68636551,563.6575835,337028.3708
29/03/2023,30/03/2023,12.44044413,13.87144803,12.44044413,13.66007223,566.2379831,328546.1948
28/03/2023,29/03/2023,12.44044413,12.44044413,12.44044413,12.44044413,30.09471917,306445.4604
27/03/2023,28/03/2023,12.58204771,12.60263883,12.38936231,12.44044413,36.83139931,307096.3956
26/03/2023,27/03/2023,11.69084804,12.68714164,11.69084804,12.58204771,38.43875459,302828.0688
25/03/2023,26/03/2023,11.69084804,11.69084804,11.69084804,11.69084804,59.39747204,287980.6597
24/03/2023,25/03/2023,11.9902113,12.00090284,11.59010992,11.69084804,59.77106977,291466.6516
23/03/2023,24/03/2023,13.30804321,13.30804321,11.87878164,11.98672664,60.5765156,314567.756
22/03/2023,23/03/2023,13.30804321,13.30804321,13.30804321,13.30804321,0,327817.0284
21/03/2023,22/03/2023,13.30804321,13.30804321,13.30804321,13.30804321,0,327817.0284
20/03/2023,21/03/2023,13.30804321,13.30804321,13.30804321,13.30804321,0,327817.0284
19/03/2023,20/03/2023,13.30804321,13.30804321,13.30804321,13.30804321,72.86089904,327817.0284
18/03/2023,19/03/2023,13.12383185,13.42232395,13.00440333,13.30804321,72.50335699,327408.5447
17/03/2023,18/03/2023,13.85315361,14.24786961,12.63328793,13.0968258,64.63511005,338506.1123
16/03/2023,17/03/2023,12.74843983,13.89702854,12.74843983,13.85647987,60.45473839,333218.6087
15/03/2023,16/03/2023,12.74843983,12.74843983,12.74843983,12.74843983,0,314032.3182
14/03/2023,15/03/2023,12.74843983,12.74843983,12.74843983,12.74843983,0,314032.3182
13/03/2023,14/03/2023,12.74843983,12.74843983,12.74843983,12.74843983,0,314032.3182
12/03/2023,13/03/2023,12.74843983,12.74843983,12.74843983,12.74843983,0,314032.3182
11/03/2023,12/03/2023,12.74843983,12.74843983,12.74843983,12.74843983,1937.941521,314032.3182
10/03/2023,11/03/2023,13.19384167,13.22670827,12.61079608,12.74843983,1957.582578,317195.4566
09/03/2023,10/03/2023,12.97874362,13.19461848,12.97874362,13.16699401,1999.274315,320023.939
08/03/2023,09/03/2023,12.97874362,12.97874362,12.97874362,12.97874362,0,319705.3917
07/03/2023,08/03/2023,12.97874362,12.97874362,12.97874362,12.97874362,0,319705.3917
06/03/2023,07/03/2023,12.97874362,12.97874362,12.97874362,12.97874362,0,319705.3917
05/03/2023,06/03/2023,12.97874362,12.97874362,12.97874362,12.97874362,398.3590458,319705.3917
04/03/2023,05/03/2023,13.01952989,13.08344157,12.97526544,12.97874362,399.4973749,320645.8204
03/03/2023,04/03/2023,12.52637248,13.03275573,11.80512877,13.03275573,132.0985847,299577.9767
02/03/2023,03/03/2023,13.20184053,13.20184053,12.33194475,12.52637248,290.5976815,309994.3952
01/03/2023,02/03/2023,12.83222986,13.28388824,12.79865049,13.20184053,1289.886816,323534.2756
28/02/2023,01/03/2023,12.7725156,13.14664048,12.7486385,12.83222986,1278.626305,318640.9114
27/02/2023,28/02/2023,12.7725156,12.7725156,12.7725156,12.7725156,293.0275287,314625.3768
26/02/2023,27/02/2023,12.70757437,12.8078373,12.68468654,12.7725156,292.7310645,314320.6668
25/02/2023,26/02/2023,12.10876865,13.44608293,12.10876865,12.70757437,234.3926909,302825.7072
24/02/2023,25/02/2023,12.10876865,12.10876865,12.10876865,12.10876865,0,298275.2982
23/02/2023,24/02/2023,12.10876865,12.10876865,12.10876865,12.10876865,18.21522476,298275.2982
22/02/2023,23/02/2023,12.274448,12.3283809,12.05211782,12.10876865,18.24581407,299299.237
21/02/2023,22/02/2023,12.65847246,12.65847246,12.14432794,12.25068901,18.82512984,307869.7808
20/02/2023,21/02/2023,12.65847246,12.65847246,12.65847246,12.65847246,756.3278107,311816.152
19/02/2023,20/02/2023,12.66655051,12.88259892,12.64968163,12.65847246,759.3041231,313021.1436
18/02/2023,19/02/2023,14.33466912,14.33466912,12.5822853,12.66655051,749.6235981,327399.7257
17/02/2023,18/02/2023,14.33466912,14.33466912,14.33466912,14.33466912,87.90825862,353105.9043
16/02/2023,17/02/2023,14.28414167,14.54081794,14.28414167,14.33466912,88.39010139,354186.506
15/02/2023,16/02/2023,13.25315995,14.27313334,13.25315995,14.27313334,85.06293704,334807.4696
14/02/2023,15/02/2023,13.25315995,13.25315995,13.25315995,13.25315995,0,326465.0889
13/02/2023,14/02/2023,13.25315995,13.25315995,13.25315995,13.25315995,0,326465.0889
12/02/2023,13/02/2023,13.25315995,13.25315995,13.25315995,13.25315995,0,326465.0889
11/02/2023,12/02/2023,13.25315995,13.25315995,13.25315995,13.25315995,0,326465.0889
10/02/2023,11/02/2023,13.25315995,13.25315995,13.25315995,13.25315995,43.55814617,326465.0889
09/02/2023,10/02/2023,13.37013337,13.39539709,13.0591282,13.25315995,43.63381993,326206.863
08/02/2023,09/02/2023,13.1836253,13.58222194,13.15194665,13.3763899,265.4823131,327214.122
07/02/2023,08/02/2023,13.63417493,15.19244781,12.83278424,13.1836253,356.5210721,330801.4906
06/02/2023,07/02/2023,13.62150347,13.70260082,13.48164222,13.63417493,66.43912142,335498.2967
05/02/2023,06/02/2023,13.34249374,13.69380999,13.12620775,13.62387937,904.0505309,329949.216
04/02/2023,05/02/2023,13.49692717,13.55426553,13.24413153,13.34772072,1241.411953,330514.7964
03/02/2023,04/02/2023,13.49692717,13.49692717,13.49692717,13.49692717,0,332469.807
02/02/2023,03/02/2023,13.49692717,13.49692717,13.49692717,13.49692717,0,332469.807
01/02/2023,02/02/2023,13.49692717,13.49692717,13.49692717,13.49692717,186.1120791,332469.807
31/01/2023,01/02/2023,13.30938955,13.49692717,13.29101593,13.49692717,184.5510774,330174.9239
30/01/2023,31/01/2023,12.48083442,13.31620046,11.94182216,13.30938955,1470.995454,304427.9146
29/01/2023,30/01/2023,12.93985808,14.67996642,11.67278012,12.48083442,2143.88136,321402.6106
28/01/2023,29/01/2023,12.93985808,12.93985808,12.93985808,12.93985808,0,318747.5241
27/01/2023,28/01/2023,12.93985808,12.93985808,12.93985808,12.93985808,118.0029778,318747.5241
26/01/2023,27/01/2023,12.93922451,13.04732791,12.9229892,12.93985808,132.8025112,318877.2623
25/01/2023,26/01/2023,12.69886274,13.37789464,11.72355625,12.94777774,680.8280544,308670.2238
24/01/2023,25/01/2023,12.34604175,13.21300725,11.3932271,12.67090633,263.0000386,302732.0126
23/01/2023,24/01/2023,12.38001711,12.45137327,12.21402097,12.34136915,186.9447236,304171.3884
22/01/2023,23/01/2023,12.33305351,12.39157981,12.21489213,12.38001711,282.5669142,304115.5266
21/01/2023,22/01/2023,13.41361232,13.41361232,11.81780023,12.34295308,576.7790815,314431.5568
20/01/2023,21/01/2023,13.402208,13.46722843,13.33995945,13.41361232,809.8135224,330240.2621
19/01/2023,20/01/2023,11.86872367,13.46184306,11.0996452,13.38755663,324.4671698,308839.9616
18/01/2023,19/01/2023,12.91982424,13.18235816,11.83348117,11.86872367,570.1894156,311888.5919
17/01/2023,18/01/2023,13.24666582,14.28144898,11.62258054,12.91982424,470.9708481,330140.0709
16/01/2023,17/01/2023,12.84355498,14.72289099,12.84355498,13.25862451,497.6954326,321627.5567
15/01/2023,16/01/2023,13.05002059,13.05002059,12.78787975,12.84355498,206.04156,316414.8995
14/01/2023,15/01/2023,13.61358381,13.61358381,12.71874109,13.06459277,202.8587981,320582.8701
13/01/2023,14/01/2023,13.63409573,13.63433332,13.50682675,13.61358381,170.8055305,335010.2756
12/01/2023,13/01/2023,13.45186429,13.77720404,13.25632781,13.63409573,169.6447737,332953.7337
11/01/2023,12/01/2023,13.45186429,13.45186429,13.45186429,13.45186429,0,331359.773
10/01/2023,11/01/2023,13.45186429,13.45186429,13.45186429,13.45186429,0,331359.773
09/01/2023,10/01/2023,13.45186429,13.45186429,13.45186429,13.45186429,0,331359.773
08/01/2023,09/01/2023,13.45186429,13.45186429,13.45186429,13.45186429,0,331359.773
07/01/2023,08/01/2023,13.45186429,13.45186429,13.45186429,13.45186429,0,331359.773
06/01/2023,07/01/2023,13.45186429,13.45186429,13.45186429,13.45186429,0,331359.773
05/01/2023,06/01/2023,13.45186429,13.45186429,13.45186429,13.45186429,2032.18551,331359.773
04/01/2023,05/01/2023,13.06459277,13.52599233,13.03552761,13.45186429,2083.099949,330225.5052
03/01/2023,04/01/2023,12.45153166,13.80431178,12.45153166,13.06039535,660.0679738,330657.9462
02/01/2023,03/01/2023,12.44788862,12.47536985,12.42428802,12.45153166,93.45202268,306728.6896
01/01/2023,02/01/2023,13.35936263,13.35936263,12.38437292,12.47727057,110.3431695,307213.9521
31/12/2022,01/01/2023,13.30323911,13.36514398,13.23755821,13.35936263,573.6355438,327727.9379
30/12/2022,31/12/2022,12.89582475,13.31390376,12.89582475,13.3057416,572.6615425,321286.8925
29/12/2022,30/12/2022,12.89582475,12.89582475,12.89582475,12.89582475,0,317662.8512
28/12/2022,29/12/2022,12.89582475,12.89582475,12.89582475,12.89582475,0,317662.8512
27/12/2022,28/12/2022,12.89582475,12.89582475,12.89582475,12.89582475,0,317662.8512
26/12/2022,27/12/2022,12.89582475,12.89582475,12.89582475,12.89582475,0,317662.8512
25/12/2022,26/12/2022,12.89582475,12.89582475,12.89582475,12.89582475,0,317662.8512
24/12/2022,25/12/2022,12.89582475,12.89582475,12.89582475,12.89582475,0,317662.8512
23/12/2022,24/12/2022,12.89582475,12.89582475,12.89582475,12.89582475,0,317662.8512
22/12/2022,23/12/2022,12.89582475,12.89582475,12.89582475,12.89582475,0,317662.8512
21/12/2022,22/12/2022,12.89582475,12.89582475,12.89582475,12.89582475,0,317662.8512
20/12/2022,21/12/2022,12.89582475,12.89582475,12.89582475,12.89582475,0,317662.8512
19/12/2022,20/12/2022,12.89582475,12.89582475,12.89582475,12.89582475,0,317662.8512
18/12/2022,19/12/2022,12.89582475,12.89582475,12.89582475,12.89582475,137.8021351,317662.8512
17/12/2022,18/12/2022,12.74883581,12.94864891,12.7373523,12.89582475,137.6038444,317300.3515
16/12/2022,17/12/2022,13.22504514,13.22504514,12.68524092,12.73465961,139.2067546,324241.8202
15/12/2022,16/12/2022,13.22504514,13.22504514,13.22504514,13.22504514,0,325772.537
14/12/2022,15/12/2022,13.22504514,13.22504514,13.22504514,13.22504514,0,325772.537
13/12/2022,14/12/2022,13.22504514,13.22504514,13.22504514,13.22504514,0,325772.537
12/12/2022,13/12/2022,13.22504514,13.22504514,13.22504514,13.22504514,0,325772.537
11/12/2022,12/12/2022,13.22504514,13.22504514,13.22504514,13.22504514,54.64567428,325772.537
10/12/2022,11/12/2022,13.21950138,13.25989166,13.21577914,13.22504514,54.67595163,325822.7622
09/12/2022,10/12/2022,13.38478474,13.48473089,13.17523046,13.21950138,61.42254375,328722.0861
08/12/2022,09/12/2022,13.38747743,13.41503786,13.29853961,13.38478474,167.9289754,329381.1945
07/12/2022,08/12/2022,14.0226344,14.02809896,12.35475338,13.38747743,201.9160448,331460.2929
06/12/2022,07/12/2022,14.26014509,14.34991286,13.7335667,14.01035892,631.9528468,347346.4777
05/12/2022,06/12/2022,11.63279691,14.96531188,11.60539487,14.25935312,1485.415241,319385.7899
04/12/2022,05/12/2022,12.7914436,13.02119302,11.37825894,11.63279691,1442.169655,299580.9391
03/12/2022,04/12/2022,13.84285805,13.84285805,12.5822061,12.7914436,193.1659263,329049.1415
02/12/2022,03/12/2022,13.84285805,13.84285805,13.84285805,13.84285805,692.1785409,340991.1223
01/12/2022,02/12/2022,14.14095416,14.14095416,13.81379288,13.84285805,697.6200495,343774.2887
30/11/2022,01/12/2022,13.26345551,14.20043083,13.25545665,14.14095416,1619.044096,341651.2974
29/11/2022,30/11/2022,13.19289131,13.75122755,13.11710014,13.26345551,1465.117005,332554.2457
28/11/2022,29/11/2022,12.77742579,13.25323914,12.43862261,13.19289131,504.5339106,313745.3759
27/11/2022,28/11/2022,12.90516996,13.28372984,12.64310831,12.82122153,563.922907,318273.9734
26/11/2022,27/11/2022,13.0733836,13.31152786,12.81971679,12.9065163,800.8204523,320916.9197
25/11/2022,26/11/2022,12.824231,13.31144866,11.93754554,13.0733836,528.0616985,318845.4538
24/11/2022,25/11/2022,12.88838027,13.20429563,12.68674565,12.824231,3638.125652,318059.4012
23/11/2022,24/11/2022,12.71359331,14.62912218,12.48336871,12.90905059,15038.18307,316732.8034
22/11/2022,23/11/2022,11.68110685,13.43792568,11.25962239,12.71359331,2988.439324,295049.9157
21/11/2022,22/11/2022,11.28575728,11.7269617,10.62771248,11.68292837,242.3993697,273574.2073
20/11/2022,21/11/2022,12.18503824,12.24173979,11.24307029,11.28575728,733.8570798,289786.0683
19/11/2022,20/11/2022,11.88646371,12.27896221,11.70478664,12.18669813,440.7048781,294320.3014
18/11/2022,19/11/2022,12.01951405,12.13236925,11.80726708,11.88646371,700.4794025,293929.5962
17/11/2022,18/11/2022,12.0981563,12.19540976,11.60642443,12.01951405,740.0437038,295000.5899
16/11/2022,17/11/2022,12.60675706,12.60889537,11.86753572,12.0981563,761.6701766,301532.6467
15/11/2022,16/11/2022,12.00462508,12.80459024,12.00462508,12.60620268,611.6064194,302602.2496
14/11/2022,15/11/2022,11.73678208,12.34358666,11.31022904,12.00462508,464.4177276,291605.6363
13/11/2022,14/11/2022,12.49675294,12.61808217,11.6094339,11.72434821,690.0128079,299842.9726
12/11/2022,13/11/2022,13.35809548,13.38486394,12.40638958,12.49675294,1698.765609,313693.5452
11/11/2022,12/11/2022,13.7311908,13.76762125,12.59685748,13.38565591,1725.206345,324928.2543
10/11/2022,11/11/2022,11.89010676,14.9507397,11.82904616,13.70687744,2049.822363,329844.4085
09/11/2022,10/11/2022,14.21690373,14.25103748,11.65940698,11.83593626,896.9478209,322992.638
08/11/2022,09/11/2022,16.61782875,17.31935249,13.51870624,14.21690373,1398.512232,383990.1195
07/11/2022,08/11/2022,16.66463395,17.02569139,16.45040707,16.61782875,78.17602011,413281.335
06/11/2022,07/11/2022,17.3708303,17.49310989,16.68680901,16.71539899,7675.206355,424251.9391
05/11/2022,06/11/2022,18.02143061,18.19574239,17.32663858,17.3708303,2063.092875,442271.5097
04/11/2022,05/11/2022,16.10463459,18.092074,15.864748,18.00780879,4823.453494,414634.0919
03/11/2022,04/11/2022,15.15538379,16.54069123,15.07872145,16.10463459,6137.034455,395570.3333
02/11/2022,03/11/2022,15.23632274,15.70310768,14.4901321,15.15538379,8858.747972,375071.9982
01/11/2022,02/11/2022,15.68908987,15.97578167,15.06011024,15.24574714,6029.23222,384803.4451
31/10/2022,01/11/2022,15.62692052,15.88225045,15.15921258,15.67831913,2039.668255,383182.4825
30/10/2022,31/10/2022,15.49656287,16.20109608,15.3758672,15.62692052,2794.412658,389033.2775
29/10/2022,30/10/2022,14.99683213,15.80851977,14.89070865,15.47731809,350.7940017,378695.4883
28/10/2022,29/10/2022,14.66254316,15.17272785,14.46304685,14.99683213,3758.99561,364183.017
27/10/2022,28/10/2022,15.91258276,15.97443533,14.64028891,14.6920835,559.1693603,382938.9583
26/10/2022,27/10/2022,14.85823803,16.1089112,14.83821445,15.95146831,8444.653246,382708.6879
25/10/2022,26/10/2022,15.08022619,15.99510565,14.83463744,14.85823803,976.3437768,376227.4034
24/10/2022,25/10/2022,15.17795483,15.31314347,14.90456806,15.08022619,699.3234714,371397.093
23/10/2022,24/10/2022,15.04878512,15.22428485,14.57518928,15.17795483,560.2320429,368268.7503
22/10/2022,23/10/2022,14.91430925,15.0821269,14.8659993,15.04878512,521.6361948,368815.0081
21/10/2022,22/10/2022,14.34654861,14.98107201,14.10666202,14.91510121,3226.901672,357456.2386
20/10/2022,21/10/2022,15.09345202,15.36976906,14.28707194,14.34654861,1080.247603,369123.519
19/10/2022,20/10/2022,15.50970951,15.51430291,15.07000982,15.09456078,356.8856677,374896.4761
18/10/2022,19/10/2022,15.56902778,15.56902778,15.26950613,15.50970951,1545.34623,382738.355
17/10/2022,18/10/2022,15.42663224,15.61409066,15.31448982,15.56902778,2538.679154,381790.2889
16/10/2022,17/10/2022,15.08196851,15.51477809,15.08196851,15.42663224,625.7032268,373725.2602
15/10/2022,16/10/2022,15.413644,15.42338518,14.98241835,15.08196851,470.0962507,374869.5942
14/10/2022,15/10/2022,14.82766813,16.34452118,14.79733583,15.413644,2194.482132,387571.7858
13/10/2022,14/10/2022,15.46718092,15.498226,13.88895049,14.82046124,853.3028706,363152.1475
12/10/2022,13/10/2022,15.64402699,15.8810625,15.43170083,15.4674977,655.6756424,384632.5255
11/10/2022,12/10/2022,16.31260494,16.31260494,15.61448665,15.64402699,110.8752811,400081.8564
10/10/2022,11/10/2022,16.31260494,16.31260494,16.31260494,16.31260494,7.919662939,401828.3974
09/10/2022,10/10/2022,16.18921659,17.38303431,16.10446955,16.31260494,23.83665644,400688.0394
08/10/2022,09/10/2022,16.24096204,16.68775937,16.06630342,16.18921659,309.3588047,401737.342
07/10/2022,08/10/2022,16.2075902,16.88798975,16.12205785,16.23938048,272.8872737,401188.2129
06/10/2022,07/10/2022,16.38720816,16.61363132,16.19175088,16.21796496,3215.053523,402696.7093
05/10/2022,06/10/2022,16.70288593,16.9689866,15.63151392,16.344046,3138.350698,398497.3774
04/10/2022,05/10/2022,15.95028036,16.94815789,15.87425159,16.70716254,1149.384317,399660.0659
03/10/2022,04/10/2022,15.17708366,16.93595508,15.11816137,15.9658029,1746.021961,385038.0916
02/10/2022,03/10/2022,15.94053917,17.45081889,15.16195711,15.17708366,2386.88802,391227.6692
01/10/2022,02/10/2022,16.30523965,17.62766497,15.82372414,15.94053917,1115.195286,399687.2317
30/09/2022,01/10/2022,15.95550733,16.61489847,15.95550733,16.30523965,1981.330337,396803.6614
29/09/2022,30/09/2022,16.38744575,16.55835208,15.95550733,15.95550733,2710.963503,399435.9311
28/09/2022,29/09/2022,15.95933096,17.09403808,15.25881458,16.38744575,2413.96645,398948.2354
27/09/2022,28/09/2022,16.3065068,17.03804606,15.16100675,15.98964108,935.930896,403906.0866
26/09/2022,27/09/2022,15.76939525,16.31751513,15.72773783,16.29169703,401.8373436,391841.2223
25/09/2022,26/09/2022,15.65875756,16.26484937,15.56039535,15.80614249,7260.813656,391848.0045
24/09/2022,25/09/2022,15.75989166,16.0644027,15.6037951,15.65875756,6675.537957,389260.425
23/09/2022,24/09/2022,15.30680774,15.8410682,14.76011341,15.75989166,860.4586425,378681.876
22/09/2022,23/09/2022,14.45378085,15.39352805,14.33474831,15.30680774,566.515528,363911.2666
21/09/2022,22/09/2022,15.18666646,15.6485412,13.94826876,14.44403966,641.0022035,373310.5397
20/09/2022,21/09/2022,15.72413297,15.89389236,15.10263883,15.18666646,409.5502135,382784.4578
19/09/2022,20/09/2022,15.72413297,15.72413297,15.72413297,15.72413297,9.817464104,387332.5675
18/09/2022,19/09/2022,16.78398327,16.78398327,15.63594893,15.72413297,142.6798126,401446.6029
17/09/2022,18/09/2022,16.17463252,16.80988057,16.00183736,16.78398327,1197.115395,403721.1893
16/09/2022,17/09/2022,15.97348497,16.68023569,15.59635062,16.17463252,1337.968906,394564.7266
15/09/2022,16/09/2022,16.48707511,17.02228593,15.36675959,16.00595559,368.7680432,402421.667
14/09/2022,15/09/2022,16.14367853,16.69282795,16.01989419,16.48707511,1609.062133,405483.7837
13/09/2022,14/09/2022,17.56280293,17.91887097,15.84407768,16.14367853,1762.079621,418081.2551
12/09/2022,13/09/2022,18.01002629,18.14450217,17.03068077,17.52526372,1479.013281,435049.9199
11/09/2022,12/09/2022,17.82731967,18.47784078,17.53239142,18.01002629,469.3074491,439829.9179
10/09/2022,11/09/2022,17.15074286,17.89146894,17.10377926,17.82731967,31.51645974,426777.6044
09/09/2022,10/09/2022,15.14374188,17.34453702,15.14374188,17.15074286,45.38689089,415687.0763
08/09/2022,09/09/2022,15.14374188,15.14374188,15.14374188,15.14374188,479.9315741,373035.7938
07/09/2022,08/09/2022,15.64664048,15.67982387,15.01330503,15.14374188,647.5015876,374059.9763
06/09/2022,07/09/2022,16.9760351,17.08952387,15.64759084,15.68117021,809.598067,407700.6129
05/09/2022,06/09/2022,16.72492936,17.00383312,16.35521272,17.00383312,955.9006494,408195.3214
04/09/2022,05/09/2022,16.00199576,16.75499731,15.90886052,16.73060475,607.6547742,397378.9717
03/09/2022,04/09/2022,15.81588368,16.04697944,15.45965724,15.98393892,984.4571061,388735.7447
02/09/2022,03/09/2022,15.36232458,15.90949409,15.0539329,15.82332816,492.8048231,381140.3561
01/09/2022,02/09/2022,15.66865714,15.85967941,14.79963253,15.36557164,2149.216572,376259.8195
31/08/2022,01/09/2022,15.54526879,16.68340355,15.54526879,15.64759084,699.2188181,399273.0881
30/08/2022,31/08/2022,16.38934647,16.72886242,15.09487756,15.61535781,2297.220682,393799.3094
29/08/2022,30/08/2022,14.66214718,16.42086673,14.65375234,16.38934647,1394.463565,370219.4699
28/08/2022,29/08/2022,15.33207147,15.40770425,14.75211455,14.75211455,1173.391103,375466.2404
27/08/2022,28/08/2022,15.46756953,15.49885957,15.08822505,15.33207147,352.3895873,377716.9649
26/08/2022,27/08/2022,17.0558653,17.38014736,15.33587291,15.33587291,588.9816096,406279.7755
25/08/2022,26/08/2022,17.08271296,17.65102797,16.95663193,17.0558653,581.9683029,427346.5467
24/08/2022,25/08/2022,17.11320366,17.41818988,16.56357905,17.08944467,755.6781459,418749.7208
23/08/2022,24/08/2022,16.79332848,17.14076409,16.22350873,17.13268603,3025.649969,412113.8129
22/08/2022,23/08/2022,16.74311781,16.76727278,15.87987455,16.76727278,4177.406871,402713.8431
21/08/2022,22/08/2022,16.00548041,16.98831058,15.94109355,16.74311781,1225.188652,406636.7376
20/08/2022,21/08/2022,16.02527956,16.73353502,15.56388,16.00548041,4230.192747,403993.7068
19/08/2022,20/08/2022,18.69998733,18.69998733,15.76195077,16.07675737,13798.43981,416817.9195
18/08/2022,19/08/2022,19.46811544,19.89355973,18.68945418,18.69998733,1843.880913,483399.5448
17/08/2022,18/08/2022,20.27132765,21.07992524,19.38107834,19.52598833,1094.387558,494026.1822
